Cell_Type,Receptor_1,Receptor_2,Selectivity,Kx_star,Affinity_Receptor_0,Affinity_Receptor_1,Affinity_Receptor_2
Treg,CD38-1,CD119,0.5003422450527958,-13.149534042007312,6.672728034185161,6.0,6.559836172639502
Treg,CD38-1,CD11b-1,0.5003425160096737,-13.398804740162369,6.767826171317366,6.0,6.0
Treg,CD38-1,CD11b-2,0.5003425969292072,-13.166164829180707,6.7046373956771035,6.0,6.0
Treg,CD38-1,CD11c,0.5003429208382985,-13.477536396081383,6.833565715968765,6.0,6.0
Treg,CD38-1,CD122,0.5913555816188943,-8.426326514660731,6.0,6.0,12.0
Treg,CD38-1,CD127,0.5003435760865832,-12.93228759798086,6.64753095132508,6.0,6.0
Treg,CD38-1,CD13,0.5003428507149024,-13.339404467784314,6.731097928469324,6.0,6.0
Treg,CD38-1,CD133-1,0.5003426221608834,-13.01020763383275,6.411896896673614,6.0,6.633552422716478
Treg,CD38-1,CD138-1,0.5417564654079983,-9.02901478862977,6.0,6.0,12.0
Treg,CD38-1,CD138-2,0.5004123058103899,-12.646278057878826,6.0,6.0,10.329427887543266
Treg,CD38-1,CD14,0.5003423827970602,-12.975909934235128,6.615075599775841,6.0,6.0
Treg,CD38-1,CD141,0.5003422468322027,-12.951918087700825,6.610896183739385,6.0,6.56737506968702
Treg,CD38-1,CD144,0.5315699144294087,-8.445724448344388,6.0,6.0,12.0
Treg,CD38-1,CD155,0.5003425054763406,-12.965812899951894,6.6472095034429035,6.0,6.392368047148805
Treg,CD38-1,CD158b,0.5003422662978477,-12.894698151036659,6.579634127280555,6.0,6.0
Treg,CD38-1,CD158e1,0.500342260175834,-12.936163077075811,6.593912637432726,6.0,6.0
Treg,CD38-1,CD16,0.5003423950913257,-13.180620639066703,6.667971922526883,6.0,6.0
Treg,CD38-1,CD172a,0.5003421343352813,-13.006024078512958,6.602763483665295,6.0,6.0
Treg,CD38-1,CD18,0.5003424189015054,-13.432399946041318,6.787582355112956,6.0,6.0
Treg,CD38-1,CD19,0.5003423905535191,-13.208764614762256,6.651556902972165,6.0,6.0
Treg,CD38-1,CD194,0.5590363333631136,-8.414495866681225,6.0,6.0,12.0
Treg,CD38-1,CD195,0.5003425270251606,-13.160464128052611,6.60313781839652,6.0,6.682057165661793
Treg,CD38-1,CD196,0.500342246970003,-12.938721366157198,6.597185477635235,6.0,6.0
Treg,CD38-1,CD199,0.5003421449899471,-12.795613984245866,6.1623114340057565,6.0,6.721107533017298
Treg,CD38-1,CD2,0.623502990197776,-9.029619363504176,6.0,6.0,12.0
Treg,CD38-1,CD200,0.5003427929098389,-13.021627999568562,6.162983353618622,6.0,6.767649551102276
Treg,CD38-1,CD202b,0.546145455893198,-7.975276774309425,6.0,6.0,12.0
Treg,CD38-1,CD205,0.5003425977990342,-13.238461410305092,6.459002589382744,6.0,6.481155634260153
Treg,CD38-1,CD209,0.5424368622162851,-8.324651195814758,6.0,6.0,12.0
Treg,CD38-1,CD21,0.5003422669229948,-12.920685916603427,6.596316578196493,6.0,6.0
Treg,CD38-1,CD22,0.5003425864948837,-12.963512083717294,6.633346004695243,6.0,6.0
Treg,CD38-1,CD226,0.5003426318552274,-13.034487566900935,6.664200035030742,6.0,6.0
Treg,CD38-1,CD243,0.5004981859850587,-12.486186290688563,6.0,6.0,10.412126063514195
Treg,CD38-1,CD244,0.5003423089324075,-13.276782262213718,6.513677530576297,6.0,6.0
Treg,CD38-1,CD25,0.8696664500777527,-9.200118782276762,6.0,6.0,12.0
Treg,CD38-1,CD26-2,0.5003422683305417,-12.91187295710402,6.380469506496792,6.0,6.6184906573393585
Treg,CD38-1,CD268,0.5003422317306941,-12.960586354843732,6.619258406597158,6.0,6.483393370855848
Treg,CD38-1,CD27,0.7750893195251278,-9.639542857699256,6.0,6.0,12.0
Treg,CD38-1,CD270,0.5003422511946948,-12.84911082149136,6.486082824949692,6.0,6.646451322329665
Treg,CD38-1,CD271,0.50034337954835,-13.50724617311182,6.963001169650582,6.0,6.845018646033478
Treg,CD38-1,CD275-1,0.6213042009824832,-7.98936034582359,6.0,6.0,12.0
Treg,CD38-1,CD275-2,0.5003422681907226,-13.067697674961583,6.482117651875333,6.0,6.436548520715601
Treg,CD38-1,CD278,0.682133168001578,-9.01067102634044,6.0,6.0,12.0
Treg,CD38-1,CD279,0.5250939751222464,-9.04364539686278,6.0,6.0,12.0
Treg,CD38-1,CD28,0.6682567466765115,-9.38172837725605,6.0,6.0,12.0
Treg,CD38-1,CD29,0.500342418565006,-12.973092909649383,6.61997861495182,6.0,6.0
Treg,CD38-1,CD3-1,0.7204814317105027,-9.44263751682411,6.0,6.0,12.0
Treg,CD38-1,CD3-2,0.7375102965013806,-9.556342749524884,6.0,6.0,12.0
Treg,CD38-1,CD305,0.5003426186408675,-13.323250389959908,6.485471363865226,6.0,6.0
Treg,CD38-1,CD307e,0.5281590961547659,-9.427800302743996,6.0,6.0,12.0
Treg,CD38-1,CD31,0.5003426723809798,-13.609321341688881,6.885154498506567,6.0,6.0
Treg,CD38-1,CD314,0.5003427447420083,-13.082320084059141,6.695488945871077,6.0,6.0
Treg,CD38-1,CD324,0.5424108928131628,-8.17358943605673,6.0,6.0,12.0
Treg,CD38-1,CD325,0.5687978963466332,-8.495795671721872,6.0,6.0,12.0
Treg,CD38-1,CD338,0.541707445957752,-7.972256224157842,6.0,6.0,12.0
Treg,CD38-1,CD34,0.5003423299396973,-12.972432635770678,6.538847656000021,6.0,6.6190490352629405
Treg,CD38-1,CD35,0.5003426938206472,-13.745229037360765,6.9621226307268635,6.132918160236596,6.0
Treg,CD38-1,CD354,0.5003426193371069,-12.953893788721805,6.653127172764058,6.0,6.493001007454445
Treg,CD38-1,CD357,0.5393218281337702,-7.967160446344462,6.0,6.0,12.0
Treg,CD38-1,CD36,0.5003420294572001,-12.969040552452414,6.608608316160041,6.0,6.45876213305951
Treg,CD38-1,CD366,0.5003422060155537,-12.97827131821601,6.592305721839038,6.0,6.445384654839082
Treg,CD38-1,CD370,0.5434572476787721,-8.221159786038646,6.0,6.0,12.0
Treg,CD38-1,CD38-1,0.5003424052383176,-12.759533130966126,6.521677456326545,6.0,7.0
Treg,CD38-2,Prototype_Signal_Receptor,0.5003420357158321,-12.658492171552131,6.142383285567047,6.0,7.216898361456706
Treg,CD38-2,CCR10,0.5006825559926894,-12.137740477130482,6.0,6.0,10.309305012761289
Treg,CD38-2,CD102,0.5003425587970936,-13.01795165377574,6.621087297612147,6.0,6.0
Treg,CD38-2,CD103,0.5003423903212151,-12.69626771213772,6.3169105769953715,6.0,6.6154327554503665
Treg,CD38-2,CD106,0.5321057638796761,-7.9166105903112385,6.0,6.0,12.0
Treg,CD38-2,CD107a,0.5003420735508196,-12.75412101463903,6.37144846352067,6.0,6.0
Treg,CD38-2,CD109,0.6664060394472198,-9.508773828108529,6.0,6.0,12.0
Treg,CD38-2,CD110,0.5003429590222963,-13.095350416734085,6.6855652709042355,6.0,6.0
Treg,CD38-2,CD112,0.5003423865057667,-12.778811714527144,6.363920328926566,6.0,6.587390906809876
Treg,CD38-2,CD119,0.500342328685741,-12.817979427648972,6.285020146715871,6.0,6.0
Treg,CD38-2,CD11b-1,0.5003424626482792,-13.43466580666843,6.779038269472928,6.350667986696488,6.0
Treg,CD38-2,CD11b-2,0.5003423928900048,-13.098497295629262,6.65667453088027,6.0,6.0
Treg,CD38-2,CD11c,0.5003422054026214,-12.89889999239802,6.565862920753429,6.0,6.0
Treg,CD38-2,CD122,0.5914924853828336,-8.410988502153458,6.0,6.0,12.0
Treg,CD38-2,CD127,0.5003420873674346,-12.716113297070223,6.473290498694847,6.0,6.0
Treg,CD38-2,CD13,0.5003427636894027,-13.081330489237699,6.667367572681421,6.0,6.0
Treg,CD38-2,CD133-1,0.5003425446037079,-12.745542487122632,6.086020084383082,6.0,6.592823547614514
Treg,CD38-2,CD138-1,0.5418787373036734,-9.013478201238044,6.0,6.0,12.0
Treg,CD38-2,CD138-2,0.5004126145063106,-12.505048992165191,6.009631467451261,6.0,9.989242780443622
Treg,CD38-2,CD14,0.5003432435141487,-13.59343760745943,6.722106389821631,6.0,6.0
Treg,CD38-2,CD141,0.5003426880374379,-12.948179329291419,6.7579449040062425,6.0,6.658388713362444
Treg,CD38-2,CD144,0.5317241050267077,-8.407473462137595,6.0,6.0,12.0
Treg,CD38-2,CD155,0.5003419281490347,-12.651995518229675,6.381184986985986,6.0,6.0
Treg,CD38-2,CD158b,0.5003428579391147,-12.73681088988542,6.543794772638158,6.0,6.0
Treg,CD38-2,CD158e1,0.5003423960926396,-12.86256352491801,6.495244414443497,6.0,6.0
Treg,CD38-2,CD16,0.5003423458747873,-13.0461848395242,6.600781193845068,6.0,6.0
Treg,CD38-2,CD172a,0.5003423886458447,-12.98312665173394,6.601290198422577,6.0,6.0
Treg,CD38-2,CD18,0.50034229643007,-13.574776969300752,6.738769632943149,6.271340911170939,6.0
Treg,CD38-2,CD19,0.5003429822279518,-13.128096191695507,6.745385517343159,6.0,6.0
Treg,CD38-2,CD194,0.5591732314633069,-8.395691085242284,6.0,6.0,12.0
Treg,CD38-2,CD195,0.5003422748110204,-12.782140455358565,6.301547609551194,6.0,6.299834320349448
Treg,CD38-2,CD196,0.5003420268717328,-12.72907291046639,6.439154911456725,6.0,6.0
Treg,CD38-2,CD199,0.5003420676389089,-12.551410921281931,6.0439933097889575,6.0,6.602859953509381
Treg,CD38-2,CD2,0.6235585008382162,-9.026259256363993,6.0,6.0,12.0
Treg,CD38-2,CD200,0.5003426544859089,-12.766614043719882,6.127294673675083,6.0,6.7016783975252885
Treg,CD38-2,CD202b,0.546877987908984,-7.888830793083334,6.0,6.0,12.0
Treg,CD38-2,CD205,0.5003422467103186,-12.695597407286694,6.480833631933783,6.0,6.0
Treg,CD38-2,CD209,0.5427087722878379,-8.252031892029091,6.0,6.0,12.0
Treg,CD38-2,CD21,0.5003424115561358,-12.717773895122948,6.660571174805975,6.0,6.0
Treg,CD38-2,CD22,0.5003424400765192,-12.970247754053114,6.547282776777578,6.0,6.0
Treg,CD38-2,CD226,0.5003423383304663,-12.884349815106514,6.561107872726448,6.0,6.0
Treg,CD38-2,CD243,0.5004987677104275,-12.363442174602522,6.0,6.0,10.085976324090325
Treg,CD38-2,CD244,0.50034259923986,-13.074263802019907,6.683162488272715,6.0,6.0
Treg,CD38-2,CD25,0.8697197188759977,-9.19914242950036,6.0,6.0,12.0
Treg,CD38-2,CD26-2,0.5003423571003253,-12.801949663029019,6.176616638755532,6.0,6.507362845540165
Treg,CD38-2,CD268,0.5003419602012951,-12.666758079382742,6.244536861763725,6.0,6.0
Treg,CD38-2,CD27,0.7751100371035795,-9.63925046027537,6.0,6.0,12.0
Treg,CD38-2,CD270,0.500342228219592,-12.640478490511446,6.254151247948732,6.0,6.596024439137175
Treg,CD38-2,CD271,0.5003422332643175,-12.878124523628701,6.595153211792726,6.0,6.60746102209299
Treg,CD38-2,CD275-1,0.6231138394121715,-7.920042153959475,6.0,6.0,12.0
Treg,CD38-2,CD275-2,0.5003425814671638,-12.736800685986596,6.5315605599619415,6.0,6.0
Treg,CD38-2,CD278,0.6822686750895354,-9.003735726761764,6.0,6.0,12.0
Treg,CD38-2,CD279,0.5251662378158615,-9.036349405228702,6.0,6.0,12.0
Treg,CD38-2,CD28,0.6682881391590377,-9.380743923192203,6.0,6.0,12.0
Treg,CD38-2,CD29,0.5003423235063172,-12.781767447881972,6.527646088139836,6.0,6.0
Treg,CD38-2,CD3-1,0.7205149048959227,-9.441978510732856,6.0,6.0,12.0
Treg,CD38-2,CD3-2,0.7375363318045244,-9.555838194711987,6.0,6.0,12.0
Treg,CD38-2,CD305,0.5003432659091234,-13.793525344941887,6.75140827008014,6.0,6.0
Treg,CD38-2,CD307e,0.5281845929947194,-9.424493671705251,6.0,6.0,12.0
Treg,CD38-2,CD31,0.5003423586344278,-13.455148908230502,6.790713325027632,6.318447604161447,6.0
Treg,CD38-2,CD314,0.5003422217107002,-12.747526647581715,6.506101258689675,6.0,6.0
Treg,CD38-2,CD324,0.5426258079958106,-8.110472841882052,6.0,6.0,12.0
Treg,CD38-2,CD325,0.5688857354134002,-8.488077680360632,6.0,6.0,12.0
Treg,CD38-2,CD338,0.542250855538654,-7.909004617710845,6.0,6.0,12.0
Treg,CD38-2,CD34,0.5003423427877777,-12.801357831227108,6.437538809174853,6.0,6.4611881804711535
Treg,CD38-2,CD35,0.5003427074063239,-13.769512294737217,6.97169554771,6.376249283195177,6.0
Treg,CD38-2,CD354,0.5003425814885681,-12.861895450039876,6.0,6.0,6.0
Treg,CD38-2,CD357,0.5399099328052519,-7.9149208381331135,6.0,6.0,12.0
Treg,CD38-2,CD36,0.5003420153676255,-12.686917300580447,6.308982519748703,6.0,6.0
Treg,CD38-2,CD366,0.5003423661261093,-12.722431815584683,6.499512359529692,6.0,6.0
Treg,CD38-2,CD370,0.5438517683462413,-8.139489530299846,6.0,6.0,12.0
Treg,CD38-2,CD38-1,0.5003427122077938,-13.070216702690791,6.683584558833702,6.0,6.0
Treg,CD38-2,CD38-2,0.5003420618886523,-12.553263278191086,6.384502822357237,6.0,7.0
Treg,CD39,Prototype_Signal_Receptor,0.5003427591554713,-12.275116858500398,6.0,6.0,7.602073028074011
Treg,CD39,CCR10,0.5006829893826545,-12.021363006328391,6.0,6.0,10.02963976000219
Treg,CD39,CD102,0.500342379696287,-12.879225999578294,6.539011544655834,6.0,6.0
Treg,CD39,CD103,0.5003426287463536,-12.669669615232076,6.230632446656505,6.0,6.574320355923201
Treg,CD39,CD106,0.5330791689392186,-7.803002668900764,6.0,6.0,12.0
Treg,CD39,CD107a,0.5003424865277111,-12.548527014558147,6.406419489250169,6.0,6.0
Treg,CD39,CD109,0.6664214250539786,-9.508293155928088,6.0,6.0,12.0
Treg,CD39,CD110,0.5003424073783423,-12.572395364679839,6.436287981693728,6.0,6.0
Treg,CD39,CD112,0.5003424782018896,-12.592592214800012,6.181923502566902,6.0,6.541237988398431
Treg,CD39,CD119,0.5003431017687234,-13.071427705749903,6.702610500282397,6.0,6.0
Treg,CD39,CD11b-1,0.5003425722327598,-13.43400672706673,6.782636662765038,6.483371410050375,6.0
Treg,CD39,CD11b-2,0.5003424238025098,-13.135446247209682,6.654705535690695,6.0,6.0
Treg,CD39,CD11c,0.500342306483642,-12.838507657466241,6.535440440632784,6.0,6.0
Treg,CD39,CD122,0.5916004381583558,-8.393773893521265,6.0,6.0,12.0
Treg,CD39,CD127,0.5003427650267235,-12.934944086318875,6.45513511406476,6.0,6.0
Treg,CD39,CD13,0.5003423511461291,-12.731561965663499,6.485250393639779,6.0,6.0
Treg,CD39,CD133-1,0.5003422723728915,-12.500677862412713,6.109452089723923,6.0,6.5647691242755535
Treg,CD39,CD138-1,0.5418937453402827,-9.020927522247598,6.0,6.0,12.0
Treg,CD39,CD138-2,0.5004127541157801,-12.349166661339584,6.0,6.0,9.7289359990722
Treg,CD39,CD14,0.500342191188051,-12.757083332392893,6.2177528383948575,6.0,6.0
Treg,CD39,CD141,0.5003429486291335,-12.53294296017723,6.445806023553608,6.0,6.0
Treg,CD39,CD144,0.5318728875049983,-8.340732850412811,6.0,6.0,12.0
Treg,CD39,CD155,0.5003420786510614,-12.554447919044312,6.207375949015859,6.0,6.0
Treg,CD39,CD158b,0.5003423122150872,-12.729664267608975,6.222296060248103,6.0,6.0
Treg,CD39,CD158e1,0.5003434409360585,-12.785332826741252,6.614513425892556,6.0,6.0
Treg,CD39,CD16,0.5003423918080677,-12.924081779909155,6.582240155784586,6.0,6.0
Treg,CD39,CD172a,0.5003423442488719,-12.88016388499236,6.539403093011162,6.0,6.0
Treg,CD39,CD18,0.5003421786434336,-13.439860825725166,6.751161005120288,6.405430191491155,6.0
Treg,CD39,CD19,0.5003424005722229,-13.14706661294176,6.633235473827928,6.395131786584646,6.0
Treg,CD39,CD194,0.5593209464586553,-8.367154556393663,6.0,6.0,12.0
Treg,CD39,CD195,0.5003421732167352,-12.435602081249515,6.368652341491784,6.0,6.0
Treg,CD39,CD196,0.5003429930792426,-13.091824069534345,6.5175094592410705,6.0,6.0
Treg,CD39,CD199,0.5003421308058948,-12.463139521720437,6.0412522357736576,6.0,6.610922117443128
Treg,CD39,CD2,0.6235828037150645,-9.024562732440389,6.0,6.0,12.0
Treg,CD39,CD200,0.5003421204087837,-12.462093643985517,6.0,6.0,6.589796060225269
Treg,CD39,CD202b,0.5474748184471578,-7.7885704994541705,6.0,6.0,12.0
Treg,CD39,CD205,0.5003422962154837,-12.569105894008256,6.425573385917489,6.0,6.0
Treg,CD39,CD209,0.5429555110468229,-8.160000422102136,6.0,6.0,12.0
Treg,CD39,CD21,0.5003426584694255,-12.705807134364672,6.694433599357817,6.0,6.0
Treg,CD39,CD22,0.5003422515009822,-12.805876953967473,6.427536244473851,6.0,6.0
Treg,CD39,CD226,0.5003423890974226,-12.74078542886797,6.507514558861036,6.0,6.0
Treg,CD39,CD243,0.5004993011082208,-12.337709924483871,6.0,6.0,10.033281883546461
Treg,CD39,CD244,0.5003423196479567,-13.133162583600564,6.541339925170272,6.0,6.0
Treg,CD39,CD25,0.8697672189663039,-9.197799556853267,6.0,6.0,12.0
Treg,CD39,CD26-2,0.5003424086685228,-12.468851339219587,6.349377997432306,6.0,6.0
Treg,CD39,CD268,0.5003425725619172,-12.735683410476035,6.285983028163539,6.0,6.0
Treg,CD39,CD27,0.7751238010793943,-9.639042934594446,6.0,6.0,12.0
Treg,CD39,CD270,0.5003423134891847,-12.51932763559512,6.250840139041145,6.0,6.671809029910887
Treg,CD39,CD271,0.5003424370208981,-12.610526299437488,6.562510853080033,6.0,6.557366803248872
Treg,CD39,CD275-1,0.6251125029709519,-7.822871967282887,6.0,6.0,12.0
Treg,CD39,CD275-2,0.5003421188386968,-12.536387761425251,6.374337604649721,6.0,6.0
Treg,CD39,CD278,0.6823474996733325,-8.998548201368937,6.0,6.0,12.0
Treg,CD39,CD279,0.5252088972600232,-9.031140854268255,6.0,6.0,12.0
Treg,CD39,CD28,0.6683034889531593,-9.380582011217507,6.0,6.0,12.0
Treg,CD39,CD29,0.500342341748655,-12.668719257693095,6.461137497267616,6.0,6.0
Treg,CD39,CD3-1,0.7205319445281079,-9.441761324250699,6.0,6.0,12.0
Treg,CD39,CD3-2,0.7375524391887596,-9.555474665376185,6.0,6.0,12.0
Treg,CD39,CD305,0.5003423353493406,-12.947656012391398,6.591689847681814,6.0,6.0
Treg,CD39,CD307e,0.5282028285925623,-9.422714506988944,6.0,6.0,12.0
Treg,CD39,CD31,0.5003422540587549,-13.42126338443452,6.75318644628752,6.407137714766385,6.0
Treg,CD39,CD314,0.5003423714126991,-12.751859746819445,6.316694154181373,6.0,6.0
Treg,CD39,CD324,0.5429025421014627,-7.9290450005315245,6.0,6.0,12.0
Treg,CD39,CD325,0.5690048280164729,-8.464363067374101,6.0,6.0,12.0
Treg,CD39,CD338,0.5429982641438157,-7.792996988902043,6.0,6.0,12.0
Treg,CD39,CD34,0.5003424725022033,-12.481231944540186,6.397353635401019,6.0,6.0
Treg,CD39,CD35,0.5003425780277894,-13.727900944274635,6.927231204325873,6.508267106627263,6.0
Treg,CD39,CD354,0.5003425502835466,-12.712854594894463,6.284766526733957,6.0,6.0
Treg,CD39,CD357,0.5401942573256604,-7.885580971086048,6.0,6.0,12.0
Treg,CD39,CD36,0.500342298375981,-12.631725187539006,6.24105485054325,6.0,6.0
Treg,CD39,CD366,0.5003422530020657,-12.538452430898712,6.404480974569333,6.0,6.0
Treg,CD39,CD370,0.5448760726128506,-7.769538917748842,6.0,6.0,12.0
Treg,CD39,CD38-1,0.5003423133388364,-12.946403949207054,6.608594171001123,6.0,6.0
Treg,CD39,CD38-2,0.5003420290430881,-12.744957441388197,6.481668333466057,6.0,6.0
Treg,CD39,CD39,0.5003420035319659,-12.347357259976965,6.240157238030576,6.0,7.0
Treg,CD4-1,Prototype_Signal_Receptor,0.8175737697058061,-10.666156941690232,6.0,10.769995057312203,6.0
Treg,CD4-1,CCR10,0.8175784720015677,-10.629834738727624,6.0,10.566611009137235,6.2040299732055635
Treg,CD4-1,CD102,0.8175760429025569,-10.729668937641213,6.0,12.0,6.0
Treg,CD4-1,CD103,0.8175797964369871,-10.729704387929258,6.0,11.999780394173127,6.0
Treg,CD4-1,CD106,0.8175797229665336,-10.723239524077316,6.0,11.60428114627362,6.0
Treg,CD4-1,CD107a,0.8175788992066908,-10.729662158242977,6.0,12.0,6.0
Treg,CD4-1,CD109,0.8595316266732301,-8.084174476695923,6.0,6.61331560350219,7.229663252394613
Treg,CD4-1,CD110,0.8175795174997127,-10.729678434652982,6.0,12.0,6.0
Treg,CD4-1,CD112,0.8175797691239023,-10.729652305802817,6.0,12.0,6.0
Treg,CD4-1,CD119,0.817579485669342,-10.729717044476999,6.0,12.0,6.0
Treg,CD4-1,CD11b-1,0.8175726559559863,-10.729901509304387,6.0,12.0,6.0
Treg,CD4-1,CD11b-2,0.8175768461815824,-10.729731802808308,6.0,12.0,6.0
Treg,CD4-1,CD11c,0.8175781564549546,-10.72959107031444,6.0,12.0,6.0
Treg,CD4-1,CD122,0.819162297886018,-8.100341660569606,6.0,6.96911993928574,6.9374247493756425
Treg,CD4-1,CD127,0.8175787536209167,-10.726031502643147,6.0,11.725424192393708,6.0
Treg,CD4-1,CD13,0.8175790543356863,-10.729568685918439,6.0,12.0,6.0
Treg,CD4-1,CD133-1,0.817579606342852,-10.729630412427976,6.0,11.985018115970062,6.0
Treg,CD4-1,CD138-1,0.817578766934147,-10.6570104338171,6.0,10.71202716253607,6.0
Treg,CD4-1,CD138-2,0.8175797283946548,-10.729541917799905,6.0,11.977246902719566,6.0
Treg,CD4-1,CD14,0.8175785378345316,-10.724454229576317,6.0,11.649020966471555,6.0
Treg,CD4-1,CD141,0.8175797088894365,-10.729735083082112,6.0,12.0,6.0
Treg,CD4-1,CD144,0.8175790285752105,-10.692377418380204,6.0,10.997633818681008,6.0
Treg,CD4-1,CD155,0.8175795867230635,-10.725489182807783,6.0,11.698097105250083,6.0
Treg,CD4-1,CD158b,0.8175760466202291,-10.69955651359212,6.0,11.079671376381636,6.0
Treg,CD4-1,CD158e1,0.8175765865255111,-10.729567354830506,6.0,12.0,6.0
Treg,CD4-1,CD16,0.8175752734180726,-10.729662790077548,6.0,12.0,6.0
Treg,CD4-1,CD172a,0.8175782742805853,-10.729710198707362,6.0,12.0,6.0
Treg,CD4-1,CD18,0.8175685182392819,-10.72977924029788,6.0,12.0,6.0
Treg,CD4-1,CD19,0.8175731792937201,-10.729760035840366,6.0,12.0,6.0
Treg,CD4-1,CD194,0.8175776172994685,-10.595362279934829,6.0,10.42400803936776,6.0
Treg,CD4-1,CD195,0.8175773983926667,-10.677817732589766,6.0,10.857761755014648,6.0
Treg,CD4-1,CD196,0.8175786685639821,-10.729696449138876,6.0,12.0,6.0
Treg,CD4-1,CD199,0.8175795220941491,-10.727829487389243,6.0,11.835370009166018,6.0
Treg,CD4-1,CD2,0.8332809312270459,-8.051983474521814,6.0,6.626655995458981,7.164885521728172
Treg,CD4-1,CD200,0.8175784584129836,-10.676287510951916,6.0,10.847016504253775,6.0
Treg,CD4-1,CD202b,0.81757892774318,-10.392950465344095,6.0,9.921310166335799,6.628072467261209
Treg,CD4-1,CD205,0.8175791912742106,-10.729790299914542,6.0,12.0,6.0
Treg,CD4-1,CD209,0.8175770413070441,-10.580271483180933,6.0,10.371110846358157,6.0
Treg,CD4-1,CD21,0.8175785500646561,-10.729584201441055,6.0,11.991981143992897,6.0
Treg,CD4-1,CD22,0.8175773056425306,-10.729678766015718,6.0,12.0,6.0
Treg,CD4-1,CD226,0.8175785039505308,-10.72978311897178,6.0,12.0,6.0
Treg,CD4-1,CD243,0.8175792937804448,-10.698424787946538,6.0,11.068324113176585,6.097044360427783
Treg,CD4-1,CD244,0.817575711873841,-10.729753800797493,6.0,12.0,6.0
Treg,CD4-1,CD25,0.9352693260131063,-8.076856939649781,6.0,6.194319618122466,7.884085390076064
Treg,CD4-1,CD26-2,0.8175787819221629,-10.71543874373264,6.0,11.35993721334355,6.0
Treg,CD4-1,CD268,0.8175791557984422,-10.72951881842002,6.0,12.0,6.0
Treg,CD4-1,CD27,0.9021777034861997,-8.20224699826836,6.0,6.538029141369106,7.477631293513779
Treg,CD4-1,CD270,0.817577915113706,-10.664235223687836,6.0,10.758225190551684,6.0
Treg,CD4-1,CD271,0.8175794770216276,-10.729654915327973,6.0,12.0,6.0
Treg,CD4-1,CD275-1,0.8175767360603093,-10.520701295377863,6.0,10.196747992607085,6.384341233101948
Treg,CD4-1,CD275-2,0.8175784673587974,-10.71559051719616,6.0,11.365183682040511,6.0
Treg,CD4-1,CD278,0.8553459765832847,-7.9925317203493,6.0,6.462656082387503,7.389031220059256
Treg,CD4-1,CD279,0.817579102337863,-10.700823466925451,6.0,11.098235384428738,6.0
Treg,CD4-1,CD28,0.8573635830700578,-8.064993984191466,6.0,6.5766498071142525,7.265942693583581
Treg,CD4-1,CD29,0.8175786562317336,-10.729679313163842,6.0,12.0,6.0
Treg,CD4-1,CD3-1,0.8772606147405733,-8.10618922982285,6.0,6.507000158165709,7.4208124753795826
Treg,CD4-1,CD3-2,0.8858718901358035,-8.16591951181843,6.0,6.553693989744503,7.414915544896016
Treg,CD4-1,CD305,0.8175775081339892,-10.729658660082338,6.0,12.0,6.0
Treg,CD4-1,CD307e,0.8182095929117689,-8.778871958126397,6.0,7.954574571431472,6.549375469052731
Treg,CD4-1,CD31,0.8175710111855033,-10.72980118314351,6.0,12.0,6.0
Treg,CD4-1,CD314,0.817577767876169,-10.721783830375646,6.0,11.544344525257786,6.0
Treg,CD4-1,CD324,0.8175792882477749,-10.70831912617874,6.0,11.21468980164124,6.0
Treg,CD4-1,CD325,0.8175774521612615,-10.575684565858626,6.0,10.355866354218803,6.0
Treg,CD4-1,CD338,0.8175925346249985,-10.000624531151104,6.0,9.350415695246824,6.728949043598395
Treg,CD4-1,CD34,0.8175796242225031,-10.729787708293216,6.0,12.0,6.0
Treg,CD4-1,CD35,0.8175627089250967,-10.729926910667707,6.0,12.0,6.0
Treg,CD4-1,CD354,0.817579719182331,-10.72965997596855,6.0,12.0,6.0
Treg,CD4-1,CD357,0.8175792245140232,-10.696920960275511,6.0,11.050741612952052,6.0
Treg,CD4-1,CD36,0.8175796741379356,-10.727284292974627,6.0,11.799956065184526,6.0
Treg,CD4-1,CD366,0.8175793094333528,-10.729658537891437,6.0,12.0,6.0
Treg,CD4-1,CD370,0.8175763474508252,-10.557130661540834,6.0,10.298050785282529,6.000431735671469
Treg,CD4-1,CD38-1,0.817576390224091,-10.729576483857773,6.0,12.0,6.0
Treg,CD4-1,CD38-2,0.817577840582522,-10.729681439375875,6.0,12.0,6.0
Treg,CD4-1,CD39,0.8175790284634439,-10.729722701214875,6.0,12.0,6.0
Treg,CD4-1,CD4-1,0.8175775789189178,-10.607234356960978,6.0,10.469367931592618,7.0
Treg,CD4-2,Prototype_Signal_Receptor,0.8403463997458098,-8.23770114073579,6.0,12.0,6.0
Treg,CD4-2,CCR10,0.8444201796907804,-8.046887357468886,6.0,12.0,6.0
Treg,CD4-2,CD102,0.8416342002297509,-8.18248330905318,6.0,12.0,6.0
Treg,CD4-2,CD103,0.8448997260971564,-8.014041699297826,6.0,12.0,6.0
Treg,CD4-2,CD106,0.8448471771025468,-8.018191672679489,6.0,12.0,6.0
Treg,CD4-2,CD107a,0.84398092286979,-8.071299654052742,6.0,12.0,6.0
Treg,CD4-2,CD109,0.8501529271472489,-7.910172947150197,6.0,8.698805839158833,6.779637224825474
Treg,CD4-2,CD110,0.8448934600045712,-8.012840052745755,6.0,12.0,6.0
