Cell_Type,Receptor_1,Receptor_2,Selectivity,Kx_star,Affinity_Receptor_0,Affinity_Receptor_1,Affinity_Receptor_2
CD4 TEM,CD109,CD107a,0.5172521803426375,-8.346920745799718,6.685003781528692,7.487467058211166,6.0
CD4 TEM,CD109,CD109,0.5281516053831738,-7.426464546976774,6.0,6.228168182498414,7.0
CD4 TEM,CD110,Prototype_Signal_Receptor,0.5101382502752292,-7.985658084783795,6.747279767727858,6.0,7.2080019086779314
CD4 TEM,CD110,CCR10,0.5071025914686393,-8.714669798078656,7.728603001212558,6.0,6.0
CD4 TEM,CD110,CD102,0.5371419741217023,-7.935512193071509,6.0,6.0,8.193180399406263
CD4 TEM,CD110,CD103,0.5289293893385283,-7.86289058368316,6.080849369485174,6.0,7.64504062316382
CD4 TEM,CD110,CD106,0.5359714330894874,-7.880492202059704,6.0,6.0,8.578410479902022
CD4 TEM,CD110,CD107a,0.5070492154487274,-8.77195593946817,7.7659590894919495,6.0,6.0
CD4 TEM,CD110,CD109,0.5179257776646494,-7.909797447100543,6.4494142142720845,6.0,7.087465539811635
CD4 TEM,CD110,CD110,0.5072607899481425,-8.523126553411261,7.60202141806076,6.0,7.0
CD4 TEM,CD112,Prototype_Signal_Receptor,0.5113177728444145,-6.920583054305004,6.0,6.0,6.2330483435230635
CD4 TEM,CD112,CCR10,0.5072013305400397,-8.591035281607676,7.644995101793774,6.0,6.0
CD4 TEM,CD112,CD102,0.5379192505700917,-7.526417926274775,6.0,6.0,7.610913293983064
CD4 TEM,CD112,CD103,0.5299716284999947,-7.4023922152542365,6.0,6.0,7.136560224489064
CD4 TEM,CD112,CD106,0.5303878392531157,-6.681856117652983,6.0754949457355,6.0,12.0
CD4 TEM,CD112,CD107a,0.5071332708454186,-8.670027480946013,7.6966685857303965,6.0,6.0
CD4 TEM,CD112,CD109,0.5191238846221582,-7.145484602009144,6.0,6.0,6.313682036305447
CD4 TEM,CD112,CD110,0.5074329844922372,-8.286572710739971,7.441673790065793,6.0,6.0
CD4 TEM,CD112,CD112,0.5079977521222461,-7.0792848164725966,6.470511211021756,6.0,7.0
CD4 TEM,CD119,Prototype_Signal_Receptor,0.5560113668063134,-8.152830826152792,6.0,12.0,6.0
CD4 TEM,CD119,CCR10,0.557224885969505,-7.994804906612209,6.0,12.0,6.0
CD4 TEM,CD119,CD102,0.5637768449598316,-7.710471637387532,6.0,8.33035960218904,6.745267535215523
CD4 TEM,CD119,CD103,0.5625161985268934,-7.650174321793744,6.0,8.598650251836204,6.705531318417099
CD4 TEM,CD119,CD106,0.5616180931731782,-7.6825082825596684,6.0,8.28089161554291,7.1876204302319975
CD4 TEM,CD119,CD107a,0.5571186540662042,-8.008865288399303,6.0,12.0,6.0
CD4 TEM,CD119,CD109,0.5560616518817116,-7.935077565399736,6.0,9.292574470102494,6.0
CD4 TEM,CD119,CD110,0.5575654857432076,-7.935032140221097,6.0,12.0,6.0
CD4 TEM,CD119,CD112,0.5573901290266412,-7.968829793275284,6.0,12.0,6.0
CD4 TEM,CD119,CD119,0.5629397183658317,-7.676350077560651,6.0,7.9046480101338785,7.0
CD4 TEM,CD11b-1,Prototype_Signal_Receptor,0.5093777362846498,-8.5513916824041,7.116098232727158,6.0,7.667880587913275
CD4 TEM,CD11b-1,CCR10,0.5068702150375469,-8.967346035756501,7.893735964289326,6.0,6.0
CD4 TEM,CD11b-1,CD102,0.5367500698445837,-9.565601502615966,6.0,6.0,12.0
CD4 TEM,CD11b-1,CD103,0.5282534965319943,-10.137884499076609,6.0,6.0,11.287399941478277
CD4 TEM,CD11b-1,CD106,0.5354934804727137,-9.183131649001828,6.0,6.0,12.0
CD4 TEM,CD11b-1,CD107a,0.5068389724212032,-8.999542091035204,7.915315982503305,6.0,6.0
CD4 TEM,CD11b-1,CD109,0.5169892209363351,-8.516074952073492,6.750024628805458,6.0,7.650364711517201
CD4 TEM,CD11b-1,CD110,0.5069494704465382,-8.878131650725468,7.833638914084811,6.0,6.0
CD4 TEM,CD11b-1,CD112,0.5070127916273557,-8.800874172962251,7.780335919866542,6.0,6.0
CD4 TEM,CD11b-1,CD119,0.5557959862322026,-8.179066698035449,6.0,6.0,12.0
CD4 TEM,CD11b-1,CD11b-1,0.5067751866252003,-9.06299934493643,7.955656500659374,6.0,7.0
CD4 TEM,CD11b-2,Prototype_Signal_Receptor,0.5107357689493133,-7.41038630161199,6.294589382609662,6.0,6.711738505042988
CD4 TEM,CD11b-2,CCR10,0.5071777508063892,-8.619444152929823,7.661534468984992,6.0,6.0
CD4 TEM,CD11b-2,CD102,0.5376352272541892,-7.66612416359446,6.0,6.0,7.792503885258839
CD4 TEM,CD11b-2,CD103,0.5296097986570395,-7.54772544855138,6.0,6.0,7.29634688186653
CD4 TEM,CD11b-2,CD106,0.536458900210991,-7.6483803169671845,6.0,6.0,8.240505701684043
CD4 TEM,CD11b-2,CD107a,0.5071136382326253,-8.692587952155293,7.710518976100495,6.0,6.0
CD4 TEM,CD11b-2,CD109,0.5186530645964514,-7.35290226882715,6.043621342938628,6.0,6.56922883823977
CD4 TEM,CD11b-2,CD110,0.5073889223530913,-8.346709512453424,7.477709431829164,6.0,6.0
CD4 TEM,CD11b-2,CD112,0.5077506103538607,-7.721858674515479,7.026065345281384,6.0,6.0
CD4 TEM,CD11b-2,CD119,0.5571480420689907,-8.00882620867123,6.0,6.0,12.0
CD4 TEM,CD11b-2,CD11b-1,0.5069981799801074,-8.818923669452294,7.791643384721687,6.0,6.0
CD4 TEM,CD11b-2,CD11b-2,0.5076239954767356,-7.963968012740435,7.192751968594272,6.0,7.0
CD4 TEM,CD11c,Prototype_Signal_Receptor,0.5096383154101932,-8.38545561093629,7.014714831088958,6.0,7.53241141235721
CD4 TEM,CD11c,CCR10,0.5069716803900917,-8.864618807405776,7.827702047415002,6.0,6.0
CD4 TEM,CD11c,CD102,0.5367546808495849,-9.502841414651511,6.0,6.0,10.769960489080486
CD4 TEM,CD11c,CD103,0.5282811541186221,-8.459416246285882,6.132980999866359,6.0,8.275588346291071
CD4 TEM,CD11c,CD106,0.5355154784201942,-9.181392830173563,6.0,6.0,11.990407703397352
CD4 TEM,CD11c,CD107a,0.5069325637646027,-8.906305280767016,7.855375353503426,6.0,6.0
CD4 TEM,CD11c,CD109,0.5173224009448878,-8.319197470479589,6.677265005800997,6.0,7.462055929076806
CD4 TEM,CD11c,CD110,0.5070749580716909,-8.74838418199277,7.750575722078166,6.0,6.0
CD4 TEM,CD11c,CD112,0.5071645817562805,-8.640431295421584,7.67726152378367,6.0,6.0
CD4 TEM,CD11c,CD119,0.5571980904265471,-7.999396919490323,6.0,6.0,12.0
CD4 TEM,CD11c,CD11b-1,0.5068550829027021,-8.983520746844466,7.904563837751686,6.0,6.0
CD4 TEM,CD11c,CD11b-2,0.5071433342462727,-8.664947279874392,7.691602289694413,6.0,6.0
CD4 TEM,CD11c,CD11c,0.5069526988714935,-8.8867152924832,7.842147007580656,6.0,7.0
CD4 TEM,CD122,Prototype_Signal_Receptor,0.5700507572254983,-8.057102333987718,6.0,8.935975789541699,6.0
CD4 TEM,CD122,CCR10,0.5697061252754625,-8.887124460459573,6.0,12.0,6.0
CD4 TEM,CD122,CD102,0.5840961522813843,-7.80175060031886,6.0,8.004445097396518,6.912158360157409
CD4 TEM,CD122,CD103,0.5811747804756943,-7.669921932096849,6.0,7.991669890084339,6.759654559765588
CD4 TEM,CD122,CD106,0.5809244082794957,-7.745444318913507,6.0,7.924339083574075,7.271058684301575
CD4 TEM,CD122,CD107a,0.5696999844222161,-8.888172429266117,6.0,12.0,6.0
CD4 TEM,CD122,CD109,0.5740565165290625,-7.840833482192276,6.0,8.37554306693988,6.10847968363967
CD4 TEM,CD122,CD110,0.56404585116583,-6.766943016295219,6.0,12.0,6.0
CD4 TEM,CD122,CD112,0.5641609688078661,-6.7532871946347734,6.0,12.0,6.0
CD4 TEM,CD122,CD119,0.5842314395006754,-7.699178082628966,6.0,7.66768358973496,7.757053049972546
CD4 TEM,CD122,CD11b-1,0.569650274845864,-8.893128610680773,6.0,12.0,6.0
CD4 TEM,CD122,CD11b-2,0.5697066700253204,-8.88522523739351,6.0,11.794932224602478,6.0
CD4 TEM,CD122,CD11c,0.5697024658928768,-8.8880813774936,6.0,11.999835271712525,6.0
CD4 TEM,CD122,CD122,0.599041354623489,-7.714970366587106,6.0,7.527271573031114,7.0
CD4 TEM,CD127,Prototype_Signal_Receptor,0.5881368988846966,-8.258438019212488,6.0,8.471637514183133,6.0
CD4 TEM,CD127,CCR10,0.5878769342071392,-9.626022809426047,6.0,12.0,6.0
CD4 TEM,CD127,CD102,0.6022595160152194,-7.942805487784322,6.0,7.592406943220451,7.020605741340054
CD4 TEM,CD127,CD103,0.6005500329919164,-7.848415576564474,6.0,7.654585075331034,6.91017272639087
CD4 TEM,CD127,CD106,0.5981784133567758,-7.7996048363381,6.0,7.426111987687412,7.206504457753847
CD4 TEM,CD127,CD107a,0.5878741780355587,-9.61160989583997,6.0,11.346117431891095,6.0
CD4 TEM,CD127,CD109,0.5928219014297591,-8.041477255392305,6.0,7.983301388551906,6.331873572337688
CD4 TEM,CD127,CD110,0.5878785403269345,-9.623403772373566,6.0,11.787805953099879,6.0
CD4 TEM,CD127,CD112,0.5879341106926872,-8.38306242767403,6.0,8.694378774966127,6.0
CD4 TEM,CD127,CD119,0.5996118826749103,-7.726995596691327,6.0,7.192259514472054,7.583947068309404
CD4 TEM,CD127,CD11b-1,0.5878661681961137,-9.626450114735464,6.0,12.0,6.0
CD4 TEM,CD127,CD11b-2,0.5878880922116825,-8.755432454257674,6.0,9.146389543232972,6.0
CD4 TEM,CD127,CD11c,0.587876497328859,-9.625844877170923,6.0,12.0,6.0
CD4 TEM,CD127,CD122,0.6205378376187598,-7.805020451914007,6.0,7.169526269650912,7.600418536305467
CD4 TEM,CD127,CD127,0.636432371227684,-7.890517960959509,6.0,7.19919815256775,7.0
CD4 TEM,CD13,Prototype_Signal_Receptor,0.5104362147711603,-7.688123451365308,6.522543879537703,6.0,6.9571112487413656
CD4 TEM,CD13,CCR10,0.5071484338746791,-8.657107144561515,7.688301119218993,6.0,6.0
CD4 TEM,CD13,CD102,0.537434069423638,-7.746936234220367,6.0,6.0,7.920236616972833
CD4 TEM,CD13,CD103,0.5293373149696766,-7.62198338242899,6.0,6.0,7.388586506174272
CD4 TEM,CD13,CD106,0.5362608457223698,-7.719376716252482,6.0,6.0,8.349127069093917
CD4 TEM,CD13,CD107a,0.5070887041539488,-8.723575593486194,7.732146115488432,6.0,6.0
CD4 TEM,CD13,CD109,0.5182976582470069,-7.599629001425739,6.235371091934365,6.0,6.802144655307457
CD4 TEM,CD13,CD110,0.5073353779039653,-8.423122737180103,7.531169573942847,6.0,6.0
CD4 TEM,CD13,CD112,0.5075881741134642,-8.029931892169396,7.2592189839880055,6.0,6.0
CD4 TEM,CD13,CD119,0.5573105193461073,-7.981694951500775,6.0,6.0,12.0
CD4 TEM,CD13,CD11b-1,0.5069795801842358,-8.841646978620565,7.807396031395811,6.0,6.0
CD4 TEM,CD13,CD11b-2,0.5075162052581936,-8.146305697524964,7.333436731098775,6.0,6.0
CD4 TEM,CD13,CD11c,0.5071168240077474,-8.69821397967664,7.71479562565255,6.0,6.0
CD4 TEM,CD13,CD122,0.5697098674758578,-8.885422658750239,6.0,6.0,11.840558783249817
CD4 TEM,CD13,CD127,0.5878800187775729,-9.05741299380586,6.0,6.0,9.541741179312178
CD4 TEM,CD13,CD13,0.507435808332795,-8.276124030754415,7.426384870468459,6.0,7.0
CD4 TEM,CD133-1,Prototype_Signal_Receptor,0.5098053692497786,-8.256380946918867,6.932333913872004,6.0,7.4287627279866175
CD4 TEM,CD133-1,CCR10,0.5070222396840446,-8.808248943065374,7.791594043548208,6.0,6.0
CD4 TEM,CD133-1,CD102,0.5368101719732947,-8.442401091620061,6.0,6.0,8.832459928882102
CD4 TEM,CD133-1,CD103,0.5284766732787655,-8.198850209361815,6.179062961396954,6.0,7.989520007566484
CD4 TEM,CD133-1,CD106,0.535595979987356,-8.317936713585206,6.0,6.0,9.130840762389303
CD4 TEM,CD133-1,CD107a,0.5069781362421397,-8.855446536903607,7.822076227907959,6.0,6.0
CD4 TEM,CD133-1,CD109,0.5175156161659474,-8.189764872560106,6.611266305254016,6.0,7.341077694362501
CD4 TEM,CD133-1,CD110,0.5071424635893476,-8.671234678885275,7.700484661997542,6.0,6.0
CD4 TEM,CD133-1,CD112,0.5072541332376038,-8.529959862408283,7.605538718364168,6.0,6.0
CD4 TEM,CD133-1,CD119,0.5571866218392549,-8.002821039930087,6.0,6.0,12.0
CD4 TEM,CD133-1,CD11b-1,0.5068927236130941,-8.943350095263595,7.877962547397183,6.0,6.0
CD4 TEM,CD133-1,CD11b-2,0.5072272417217383,-8.562217307526023,7.6242544473464875,6.0,6.0
CD4 TEM,CD133-1,CD11c,0.5069999127666293,-8.83476905828512,7.808636130774198,6.0,6.0
CD4 TEM,CD133-1,CD122,0.5697093861500909,-8.887084251184069,6.0,6.0,12.0
CD4 TEM,CD133-1,CD127,0.5878778778759611,-9.625851616746386,6.0,6.0,12.0
CD4 TEM,CD133-1,CD13,0.5071937802040336,-8.606052279970188,7.6548418106535925,6.0,6.0
CD4 TEM,CD133-1,CD133-1,0.507055174294652,-8.772422058743095,7.7689831470297115,6.0,7.0
CD4 TEM,CD138-1,Prototype_Signal_Receptor,0.5096626462703716,-8.367803481906687,7.006852394837284,6.0,7.519923284728305
CD4 TEM,CD138-1,CCR10,0.506978395858386,-8.857183557293325,7.824290713379766,6.0,6.0
CD4 TEM,CD138-1,CD102,0.5367556281749707,-9.148093292981496,6.0,6.0,9.769223527039394
CD4 TEM,CD138-1,CD103,0.5283144881688651,-8.372908288190741,6.179876774113269,6.0,8.177093525085061
CD4 TEM,CD138-1,CD106,0.5355097885659001,-9.184442032535504,6.0,6.0,11.998574679342635
CD4 TEM,CD138-1,CD107a,0.5069387731698258,-8.900285127714865,7.852572842554313,6.0,6.0
CD4 TEM,CD138-1,CD109,0.517344743770382,-8.304952461084683,6.672892892497882,6.0,7.448912664582954
CD4 TEM,CD138-1,CD110,0.5070835677858384,-8.740349549734233,7.7466291573648585,6.0,6.0
CD4 TEM,CD138-1,CD112,0.5071753156422687,-8.628267837347448,7.671157509724619,6.0,6.0
CD4 TEM,CD138-1,CD119,0.5574190364675303,-7.960348550732244,6.0,6.0,12.0
CD4 TEM,CD138-1,CD11b-1,0.5068603533341595,-8.978430518857401,7.901974749126048,6.0,6.0
CD4 TEM,CD138-1,CD11b-2,0.5071535880183095,-8.653099341178837,7.685461182436804,6.0,6.0
CD4 TEM,CD138-1,CD11c,0.5069585895758127,-8.881500531414453,7.839957600988087,6.0,6.0
CD4 TEM,CD138-1,CD122,0.5697086947400379,-8.887415374342355,6.0,6.0,12.0
CD4 TEM,CD138-1,CD127,0.5878775555061025,-9.62611409981379,6.0,6.0,12.0
CD4 TEM,CD138-1,CD13,0.5071263446014169,-8.687663876195943,7.709709947693016,6.0,6.0
CD4 TEM,CD138-1,CD133-1,0.5070070720067076,-8.828506659181667,7.805826239778759,6.0,6.0
CD4 TEM,CD138-1,CD138-1,0.5069658224612477,-8.874006493004838,7.836643664471146,6.0,7.0
CD4 TEM,CD138-2,Prototype_Signal_Receptor,0.5096174570733799,-8.398826267858864,7.025943828479112,6.0,7.544821890119729
CD4 TEM,CD138-2,CCR10,0.5069628645491961,-8.874129417812682,7.8353040153645965,6.0,6.0
CD4 TEM,CD138-2,CD102,0.5367542387480051,-9.458927774519356,6.0,6.0,10.527782717428307
CD4 TEM,CD138-2,CD103,0.5282703169009273,-8.467636463747784,6.140773286602041,6.0,8.284776465015913
CD4 TEM,CD138-2,CD106,0.5355135842394662,-9.179815809586884,6.0,6.0,11.79028840399541
CD4 TEM,CD138-2,CD107a,0.5069246342483857,-8.913292656437742,7.860880874644404,6.0,6.0
CD4 TEM,CD138-2,CD109,0.5172934824259077,-8.335431999024857,6.687058151000745,6.0,7.4779842844751165
CD4 TEM,CD138-2,CD110,0.5070635398108198,-8.761755156568412,7.76034245403199,6.0,6.0
CD4 TEM,CD138-2,CD112,0.5071501046947953,-8.657141288128674,7.68947297074277,6.0,6.0
CD4 TEM,CD138-2,CD119,0.5573874867732493,-7.9675267670274295,6.0,6.0,12.0
CD4 TEM,CD138-2,CD11b-1,0.5068485694936332,-8.990159199112803,7.909493737906142,6.0,6.0
CD4 TEM,CD138-2,CD11b-2,0.5071297225864404,-8.68057693893273,7.703597438885465,6.0,6.0
CD4 TEM,CD138-2,CD11c,0.5069438399898858,-8.896909227611658,7.84975680767811,6.0,6.0
CD4 TEM,CD138-2,CD122,0.5639048551323145,-6.988271393440663,6.0,6.0,12.0
CD4 TEM,CD138-2,CD127,0.587877262799276,-9.626092071419816,6.0,6.0,11.998594681922183
CD4 TEM,CD138-2,CD13,0.5071040683976182,-8.71453414248671,7.7273163175559665,6.0,6.0
CD4 TEM,CD138-2,CD133-1,0.5069905296692752,-8.846178341001036,7.817090223409983,6.0,6.0
CD4 TEM,CD138-2,CD138-1,0.5069501407455522,-8.89025697636214,7.846608356883774,6.0,6.0
CD4 TEM,CD138-2,CD138-2,0.5069364006558841,-8.904455866721765,7.8561523063772585,6.0,7.0
CD4 TEM,CD14,Prototype_Signal_Receptor,0.5104165395380216,-7.71681992260555,6.543367311530776,6.0,6.980382549762447
CD4 TEM,CD14,CCR10,0.5071472348499965,-8.658864014730817,7.689568809159533,6.0,6.0
CD4 TEM,CD14,CD102,0.5373820069786451,-7.784632165361491,6.0,6.0,7.965221333944217
CD4 TEM,CD14,CD103,0.5292922136684153,-7.649923299261935,6.000004861844757,6.0,7.418667561585532
CD4 TEM,CD14,CD106,0.5362278468360342,-7.742980189648461,6.0,6.0,8.378455185672658
CD4 TEM,CD14,CD107a,0.5070876223979002,-8.725852987487311,7.733481922686321,6.0,6.0
CD4 TEM,CD14,CD109,0.5182731786303527,-7.633157978973827,6.258477463973499,6.0,6.8325505642833955
CD4 TEM,CD14,CD110,0.5073332031246767,-8.426598747225855,7.533506157168836,6.0,6.0
CD4 TEM,CD14,CD112,0.5075813395971649,-8.046237331873764,7.270201214449269,6.0,6.0
CD4 TEM,CD14,CD119,0.5572461108642974,-7.992747930255919,6.0,6.0,12.0
CD4 TEM,CD14,CD11b-1,0.506978727675774,-8.842645833530696,7.8082888293268535,6.0,6.0
CD4 TEM,CD14,CD11b-2,0.5075120678330413,-8.155131545671484,7.3400779250737,6.0,6.0
CD4 TEM,CD14,CD11c,0.5071157272255252,-8.699185918215717,7.71528286624401,6.0,6.0
CD4 TEM,CD14,CD122,0.5697083271702534,-8.886318034428967,6.0,6.0,11.874509412138133
CD4 TEM,CD14,CD127,0.5878777505374869,-9.284760760818722,6.0,6.0,9.902499001136093
CD4 TEM,CD14,CD13,0.5074334792077795,-8.280037216564596,7.42962334919984,6.0,6.0
CD4 TEM,CD14,CD133-1,0.5071923277148409,-8.608413858584498,7.656274634630747,6.0,6.0
CD4 TEM,CD14,CD138-1,0.5071253168197445,-8.688855796390946,7.710840105451977,6.0,6.0
CD4 TEM,CD14,CD138-2,0.5071030199333675,-8.714089433680387,7.726733314411414,6.0,6.0
CD4 TEM,CD14,CD14,0.5074289485638249,-8.289278478814799,7.4352328608022455,6.0,7.0
CD4 TEM,CD141,Prototype_Signal_Receptor,0.5109383613827436,-7.015092780721977,6.0,6.0,6.377343180773893
CD4 TEM,CD141,CCR10,0.5071867257305712,-8.609432866209684,7.656670018970917,6.0,6.0
CD4 TEM,CD141,CD102,0.537786058673495,-7.578218588846639,6.0,6.0,7.687343021818114
CD4 TEM,CD141,CD103,0.5298172932283186,-7.447319431651988,6.0,6.0,7.190655704218786
CD4 TEM,CD141,CD106,0.5366639542536322,-7.534937152751396,6.0,6.0,8.109480327775936
CD4 TEM,CD141,CD107a,0.507121171809191,-8.684082570384133,7.705772954739463,6.0,6.0
CD4 TEM,CD141,CD109,0.51889596996185,-7.188826246750714,6.0,6.0,6.394827072147288
CD4 TEM,CD141,CD110,0.5074045903784111,-8.328053225208711,7.467968522932368,6.0,6.0
CD4 TEM,CD141,CD112,0.5078204851133612,-7.528336040511972,6.902096199084566,6.0,6.0
CD4 TEM,CD141,CD119,0.557410829849384,-7.964905818310858,6.0,6.0,12.0
CD4 TEM,CD141,CD11b-1,0.5070039838304727,-8.8123997384171,7.787923793745088,6.0,6.0
CD4 TEM,CD141,CD11b-2,0.5076680408709671,-7.880644698611526,7.145020673390368,6.0,6.0
CD4 TEM,CD141,CD11c,0.5071515424067516,-8.655694514632932,7.686907977054139,6.0,6.0
CD4 TEM,CD141,CD122,0.5642794504687099,-6.700246483926607,6.0,6.0,12.0
CD4 TEM,CD141,CD127,0.5879166307960922,-8.481790181677399,6.0,6.0,8.81512709932168
CD4 TEM,CD141,CD13,0.5075410120617105,-8.10951891279803,7.313425403046626,6.0,6.0
CD4 TEM,CD141,CD133-1,0.5072372840890714,-8.551319474338992,7.618729237556861,6.0,6.0
CD4 TEM,CD141,CD138-1,0.507162035293236,-8.644158048125375,7.681129970775515,6.0,6.0
CD4 TEM,CD141,CD138-2,0.5071375837379221,-8.671850497811759,7.699261276899853,6.0,6.0
CD4 TEM,CD141,CD14,0.5075347119122012,-8.123662844525828,7.32252865575412,6.0,6.0
CD4 TEM,CD141,CD141,0.5077016271163034,-7.8309962021661415,7.113547069947752,6.0,7.0
CD4 TEM,CD144,Prototype_Signal_Receptor,0.5107263655046124,-7.423810696040568,6.314398202154891,6.0,6.730717689132927
CD4 TEM,CD144,CCR10,0.5071784749434636,-8.619526406646898,7.662401069248651,6.0,6.0
CD4 TEM,CD144,CD102,0.5376448833702967,-7.660076200900802,6.0,6.0,7.790271300581626
CD4 TEM,CD144,CD103,0.529604272396453,-7.5459624654234325,6.0,6.0,7.297764727706709
CD4 TEM,CD144,CD106,0.5364733123856187,-7.6379697800590645,6.0,6.0,8.230639187347853
CD4 TEM,CD144,CD107a,0.5071142050494919,-8.692924839665988,7.711127085300808,6.0,6.0
CD4 TEM,CD144,CD109,0.5186406213382146,-7.36346293470906,6.06033144140348,6.0,6.583312024467284
CD4 TEM,CD144,CD110,0.5073891413529633,-8.349060481526484,7.480292904184123,6.0,6.0
CD4 TEM,CD144,CD112,0.5077438200681414,-7.747905858810268,7.053266413210002,6.0,6.0
CD4 TEM,CD144,CD119,0.5571267530527848,-8.012395236824856,6.0,6.0,12.0
CD4 TEM,CD144,CD11b-1,0.5069986188956214,-8.818523726920228,7.791645877857582,6.0,6.0
CD4 TEM,CD144,CD11b-2,0.5076274682742231,-7.962113329342995,7.1987976071572355,6.0,6.0
CD4 TEM,CD144,CD11c,0.5071439875546302,-8.664309332980013,7.691617923584036,6.0,6.0
CD4 TEM,CD144,CD122,0.5697088346759067,-8.885963823127636,6.0,6.0,11.8864178877311
CD4 TEM,CD144,CD127,0.5878912248412085,-8.715019374697775,6.0,6.0,9.096866199176683
CD4 TEM,CD144,CD13,0.5075161464066291,-8.150637667179206,7.338654773048185,6.0,6.0
CD4 TEM,CD144,CD133-1,0.5072278414393911,-8.56247301690697,7.62529876863691,6.0,6.0
CD4 TEM,CD144,CD138-1,0.507154340947582,-8.65231340155222,7.685450699114012,6.0,6.0
CD4 TEM,CD144,CD138-2,0.5071303415647876,-8.680629762303196,7.704168667593335,6.0,6.0
CD4 TEM,CD144,CD14,0.5075108747796192,-8.162874067831812,7.346759615156039,6.0,6.0
CD4 TEM,CD144,CD141,0.5076624608783482,-7.905715489636377,7.1661280530869895,6.0,6.0
CD4 TEM,CD144,CD144,0.5076192181765911,-7.990413955729778,7.218461494433288,6.0,7.0
CD4 TEM,CD155,Prototype_Signal_Receptor,0.5106373436653151,-7.5395376040463375,6.433081722752698,6.0,6.8518785595717455
CD4 TEM,CD155,CCR10,0.5071715936809141,-8.62985860729032,7.671685226345198,6.0,6.0
CD4 TEM,CD155,CD102,0.5376742845313517,-7.620965757292782,6.0,6.0,7.7685759844932925
CD4 TEM,CD155,CD103,0.5296307438152353,-7.508969798058483,6.0,6.0,7.272815374542923
CD4 TEM,CD155,CD106,0.5388400058906051,-8.540948378075834,6.0,12.0,12.0
CD4 TEM,CD155,CD107a,0.5071082895208195,-8.701670134633614,7.718691013927327,6.0,6.0
CD4 TEM,CD155,CD109,0.5185451328749401,-7.4633284282029315,6.168528863869642,6.0,6.693042475639651
CD4 TEM,CD155,CD110,0.5073749614067736,-8.372638799281772,7.500479619835766,6.0,6.0
CD4 TEM,CD155,CD112,0.5076839777881436,-7.88662865320665,7.169286668223841,6.0,6.0
CD4 TEM,CD155,CD119,0.5575777322625861,-7.933577670861338,6.0,6.0,12.0
