Cell_Type,Receptor_1,Receptor_2,Selectivity,Kx_star,Affinity_Receptor_0,Affinity_Receptor_1,Affinity_Receptor_2
Treg,CD110,CD106,0.5090970979158141,-9.31523745644765,6.0,6.0,12.0
Treg,CD110,CD107a,0.5033074734552418,-12.371140680352104,6.737760905409268,6.0,6.0
Treg,CD110,CD109,0.612151972222983,-9.444096224555105,6.0,6.0,12.0
Treg,CD110,CD110,0.5049092749320638,-9.530992732782968,8.256866787668262,6.0,7.0
Treg,CD112,Prototype_Signal_Receptor,0.5069533941752953,-8.886877450777297,7.321432020983349,6.0,7.933961491472355
Treg,CD112,CCR10,0.5322720335387878,-8.216489152555981,6.0,6.7062854439189685,7.598369767044439
Treg,CD112,CD102,0.5033071503509956,-12.878523537842861,6.161672701404415,6.541212915249602,6.0
Treg,CD112,CD103,0.5050879334949747,-9.313806414759403,8.111325504935497,6.0,6.0
Treg,CD112,CD106,0.509117334233734,-9.307528732971647,6.0,6.0,12.0
Treg,CD112,CD107a,0.5047759831653724,-9.686347850152941,8.361146264808346,6.0,6.0
Treg,CD112,CD109,0.612157387157423,-9.442951685036379,6.0,6.0,12.0
Treg,CD112,CD110,0.5048272388770906,-9.628468690850278,8.322986366669971,6.0,6.0
Treg,CD112,CD112,0.5052625874588307,-9.089858000199717,7.960148994431931,6.0,7.0
Treg,CD119,Prototype_Signal_Receptor,0.5064658517070307,-9.937517271072101,6.0,6.0,12.0
Treg,CD119,CCR10,0.5280227995746284,-10.221259216628011,6.0,6.0,12.0
Treg,CD119,CD102,0.5033074465429528,-12.966080514808406,6.603471005391266,6.352575258421601,6.0
Treg,CD119,CD103,0.5048206476375211,-9.634907425984162,8.327474365677634,6.0,6.0
Treg,CD119,CD106,0.509095835516403,-9.31519015753202,6.0,6.0,12.0
Treg,CD119,CD107a,0.5033073065334505,-12.380119997710915,6.605435627324258,6.0,6.0
Treg,CD119,CD109,0.6121517399085202,-9.444590918417271,6.0,6.0,12.0
Treg,CD119,CD110,0.5033069727987886,-12.451458723841787,6.127963651442163,6.0,6.0
Treg,CD119,CD112,0.5048117048193492,-9.646099524602334,8.3350418150047,6.0,6.0
Treg,CD119,CD119,0.5048892734057735,-9.555196665135766,8.273466886995923,6.0,7.0
Treg,CD11b-1,Prototype_Signal_Receptor,0.506417955751288,-9.999168436973179,6.0,6.0,12.0
Treg,CD11b-1,CCR10,0.5278542573680158,-10.224085762941282,6.0,6.0,12.0
Treg,CD11b-1,CD102,0.5033069447051995,-13.429141047829221,6.399840509522634,6.0,6.0
Treg,CD11b-1,CD103,0.5033076246088853,-13.40154957290134,7.0958071449878455,6.0,6.77401207858503
Treg,CD11b-1,CD106,0.503307062103022,-13.294226292357884,6.287859953766072,6.0,7.103650409821761
Treg,CD11b-1,CD107a,0.5033068905042278,-13.32960279164474,6.344200935381017,6.0,6.229134344506099
Treg,CD11b-1,CD109,0.6120509233422845,-9.456693790732766,6.0,6.0,12.0
Treg,CD11b-1,CD110,0.5033068377465164,-13.306601250378073,6.492936884389317,6.0,6.260719751398357
Treg,CD11b-1,CD112,0.5033085082786425,-13.260197273090306,12.0,6.0,7.379998442162562
Treg,CD11b-1,CD119,0.5033074626553734,-13.34504633541746,6.993310740517795,6.0,6.249210165385707
Treg,CD11b-1,CD11b-1,0.5033076162232409,-13.335027660675463,6.751332257151315,6.0,7.0
Treg,CD11b-2,Prototype_Signal_Receptor,0.5064425026695061,-9.972065820455605,6.0,6.0,12.0
Treg,CD11b-2,CCR10,0.527944494236418,-10.222608653207585,6.0,6.0,12.0
Treg,CD11b-2,CD102,0.5033069188366648,-13.22147433728331,6.4000545031879525,6.0,6.0
Treg,CD11b-2,CD103,0.5033083661703438,-14.260458455422889,8.168572057021663,6.0,6.89949387870741
Treg,CD11b-2,CD106,0.5033072618788043,-12.934152483937966,6.0,6.0,7.230344949958208
Treg,CD11b-2,CD107a,0.5033078609729289,-13.09374487904476,6.67827488557604,6.0,6.05102696763847
Treg,CD11b-2,CD109,0.6121050713857281,-9.450986256466908,6.0,6.0,12.0
Treg,CD11b-2,CD110,0.503307562290232,-13.13252074474219,6.89273703935935,6.0,6.18891234017705
Treg,CD11b-2,CD112,0.5042399599355415,-10.293727838993613,8.77854584039953,6.0,6.0
Treg,CD11b-2,CD119,0.5033083273384266,-13.057091522746076,6.731839496089122,6.0,6.162887352850448
Treg,CD11b-2,CD11b-1,0.5033073519138426,-13.621703717989345,6.027823410608216,6.0,6.0
Treg,CD11b-2,CD11b-2,0.5033074570509132,-13.230975444093861,6.464274912847888,6.0,7.0
Treg,CD11c,Prototype_Signal_Receptor,0.5064549584175586,-9.958917427749416,6.0,6.0,12.0
Treg,CD11c,CCR10,0.5279888015063625,-10.221771107059517,6.0,6.0,12.0
Treg,CD11c,CD102,0.5033068114670352,-12.991810324327004,6.496337891096072,6.0,6.0
Treg,CD11c,CD103,0.5033069966058578,-12.731065191071622,6.321414084065234,6.0,6.526020124483595
Treg,CD11c,CD106,0.5090195362682371,-9.338512760594924,6.0,6.0,12.0
Treg,CD11c,CD107a,0.503307313054766,-12.828181572262672,6.514401541590831,6.0,6.0
Treg,CD11c,CD109,0.6121278059814924,-9.447928375198721,6.0,6.0,12.0
Treg,CD11c,CD110,0.5033068888250358,-12.78694831066254,6.448740073506223,6.0,6.0
Treg,CD11c,CD112,0.503307262683485,-12.7839519658532,6.5604049421110755,6.0,6.61696990636639
Treg,CD11c,CD119,0.5033080422523512,-13.503258667057837,6.826528057428141,6.0,6.0
Treg,CD11c,CD11b-1,0.5033069114751891,-13.397835940180354,6.390405518693475,6.0,6.0
Treg,CD11c,CD11b-2,0.5033073909831505,-13.366091027875465,6.58664379195638,6.0,6.0
Treg,CD11c,CD11c,0.5033067697750067,-12.710325430230842,6.152062996567491,6.0,7.0
Treg,CD122,Prototype_Signal_Receptor,0.5591006623249634,-7.592388949175758,6.0,8.534512780721682,6.0
Treg,CD122,CCR10,0.5761263473387702,-8.01964072742986,6.0,7.462218879977178,6.9436059636575065
Treg,CD122,CD102,0.5577383654918053,-8.134787071146297,6.0,12.0,6.0
Treg,CD122,CD103,0.5596067903180815,-6.670915467798027,6.0,11.143281465377434,6.0
Treg,CD122,CD106,0.5694107009654013,-7.8946851155589375,6.0,8.007352517277587,7.4768617531814225
Treg,CD122,CD107a,0.5579052556481195,-8.022810103681591,6.0,12.0,6.0
Treg,CD122,CD109,0.6554961853869959,-7.889800697124923,6.0,7.656849473500668,7.3212564483874685
Treg,CD122,CD110,0.5591087295307403,-6.834093556796824,6.0,12.0,6.0
Treg,CD122,CD112,0.5596647244134983,-6.664512714552107,6.0,12.0,6.0
Treg,CD122,CD119,0.5590881484357636,-6.839841253679965,6.0,12.0,6.0
Treg,CD122,CD11b-1,0.5574416311814255,-8.235903586775803,6.0,12.0,6.0
Treg,CD122,CD11b-2,0.5576479813301125,-8.17982992302945,6.0,12.0,6.0
Treg,CD122,CD11c,0.5577806684056371,-8.127313473181564,6.0,12.0,6.0
Treg,CD122,CD122,0.560884862475569,-6.212742898247025,6.0,9.219049087456117,7.0
Treg,CD127,Prototype_Signal_Receptor,0.5064646337942167,-9.941353532198528,6.0,6.0,12.0
Treg,CD127,CCR10,0.5280164901348628,-10.221397796632909,6.0,6.0,12.0
Treg,CD127,CD102,0.5033068021321746,-12.872608152098774,6.130177022092792,6.0,6.0
Treg,CD127,CD103,0.5047549623751725,-9.70955362099484,8.37757400380532,6.0,6.0
Treg,CD127,CD106,0.5090829740482645,-9.321557041291149,6.0,6.0,12.0
Treg,CD127,CD107a,0.5046003700453365,-9.885531868721287,8.49660256919599,6.0,6.0
Treg,CD127,CD109,0.612141175219955,-9.445543805583654,6.0,6.0,12.0
Treg,CD127,CD110,0.5033074633802966,-12.376508443829636,6.799934501007904,6.0,6.0
Treg,CD127,CD112,0.5047481809302437,-9.71690152135198,8.382401643330896,6.0,6.0
Treg,CD127,CD119,0.5033073726549557,-12.369732128970535,6.761035325710517,6.0,6.0
Treg,CD127,CD11b-1,0.5033075235975228,-13.60583166316037,6.8004204710699385,6.400215265269129,6.0
Treg,CD127,CD11b-2,0.5033070669189248,-13.161279793957172,6.454151345845973,6.185299411523952,6.0
Treg,CD127,CD11c,0.503307373343965,-12.816139375462459,6.54516827024497,6.0,6.0
Treg,CD127,CD122,0.5586015528163871,-7.004148354245897,6.0,6.0,12.0
Treg,CD127,CD127,0.5048118182124858,-9.643307508046066,8.332393036617583,6.0,7.0
Treg,CD13,Prototype_Signal_Receptor,0.5064622647077917,-9.945123785512553,6.0,6.0,12.0
Treg,CD13,CCR10,0.5280116067545734,-10.221453285513324,6.0,6.0,12.0
Treg,CD13,CD102,0.5033071656984606,-12.960302524409684,6.537711952227175,6.0,6.0
Treg,CD13,CD103,0.5033070237375706,-12.54378093005557,6.0,6.0,6.555462687038494
Treg,CD13,CD106,0.5090703735412636,-9.323244549920238,6.0,6.0,12.0
Treg,CD13,CD107a,0.50330684795556,-12.625848967383135,6.05815491375614,6.0,6.0
Treg,CD13,CD109,0.6121435059687544,-9.445819071066849,6.0,6.0,12.0
Treg,CD13,CD110,0.5033073312895052,-12.666253069553346,6.447909194747627,6.0,6.0
Treg,CD13,CD112,0.5033073641739444,-12.640959093752008,6.026412282619855,6.0,6.616525084905288
Treg,CD13,CD119,0.5033065981201974,-12.523130537965118,6.198164702695148,6.0,6.0
Treg,CD13,CD11b-1,0.503307352741035,-13.520260877701132,6.477069696513837,6.0,6.0
Treg,CD13,CD11b-2,0.5033070505189298,-13.145485916943947,6.460983436088527,6.0,6.0
Treg,CD13,CD11c,0.5033072533402486,-13.031615639256415,6.418937228907574,6.0,6.0
Treg,CD13,CD122,0.5578740855194683,-8.061550632042138,6.0,6.0,12.0
Treg,CD13,CD127,0.5033068880740386,-12.647072396987058,6.1270192693702,6.0,6.0
Treg,CD13,CD13,0.5033074567475538,-12.263605928382226,6.780250276415571,6.0,7.0
Treg,CD133-1,Prototype_Signal_Receptor,0.5075842237502114,-8.297657165393217,6.909397406999805,6.0,7.412785733581385
Treg,CD133-1,CCR10,0.6442487789923214,-8.394080704960471,6.0,7.312427966303347,7.260462009126865
Treg,CD133-1,CD102,0.5033073332512584,-12.88459845468685,6.116615973157464,6.691325142985438,6.0
Treg,CD133-1,CD103,0.5052426823919951,-9.105587148001472,7.968007239887969,6.0,6.0
Treg,CD133-1,CD106,0.5444482012788915,-8.085129651284593,6.0,7.15858221487794,7.4484312871429745
Treg,CD133-1,CD107a,0.5615875244770574,-8.391366067105213,6.0,7.541420892172125,6.8615175555066275
Treg,CD133-1,CD109,0.6134213394943697,-8.059396475084355,6.0,6.19544771608312,8.06574787419457
Treg,CD133-1,CD110,0.5048884374321204,-9.553604184084353,8.271032515242903,6.0,6.0
Treg,CD133-1,CD112,0.5052080413146011,-9.158891336110603,8.002790775051546,6.0,6.0
Treg,CD133-1,CD119,0.5048693299082493,-9.577794451255862,8.287728615100356,6.0,6.0
Treg,CD133-1,CD11b-1,0.5033075882681515,-13.51881692713831,6.538018181418995,6.82214314028786,6.0
Treg,CD133-1,CD11b-2,0.5033078127558877,-13.240174661294668,6.87354935156808,6.831261952926361,6.0
Treg,CD133-1,CD11c,0.5033073439272752,-12.853008313263864,6.153492864683503,6.629351289970394,6.0
Treg,CD133-1,CD122,0.5614109763926037,-7.968765644539345,6.0,6.664517411836691,7.880934628732054
Treg,CD133-1,CD127,0.5047954928309292,-9.66080975593012,8.343423815408954,6.0,6.0
Treg,CD133-1,CD13,0.5033072906194828,-12.368191958798679,6.532418396714417,6.591463081125377,6.0
Treg,CD133-1,CD133-1,0.5056110274674451,-8.582960176255273,7.600751229984124,6.0,7.0
Treg,CD138-1,Prototype_Signal_Receptor,0.5367113527121224,-7.928682130446785,6.0,8.282006357927283,6.0
Treg,CD138-1,CCR10,0.6196255190951679,-8.290627496355892,6.0,7.384740942155919,7.1575131457886165
Treg,CD138-1,CD102,0.5359442167368382,-9.47006760856391,6.0,12.0,6.0
Treg,CD138-1,CD103,0.5369690592649647,-8.239127031393558,6.0,8.374602425894818,6.409386755642076
Treg,CD138-1,CD106,0.5482274603815785,-8.084268443908874,6.0,7.634792484406899,7.19675820679451
Treg,CD138-1,CD107a,0.5541407537568525,-8.30263436385391,6.0,7.824331867007971,6.552181883329908
Treg,CD138-1,CD109,0.614916743893614,-8.070939958994485,6.0,6.927867837642715,7.844786507023611
Treg,CD138-1,CD110,0.5360461152219272,-9.464811114895134,6.0,12.0,6.0
Treg,CD138-1,CD112,0.5360619919563578,-9.464108815630999,6.0,12.0,6.0
Treg,CD138-1,CD119,0.5360436652126729,-9.465162273271092,6.0,12.0,6.0
Treg,CD138-1,CD11b-1,0.5357238956434631,-9.479301831206277,6.0,12.0,6.0
Treg,CD138-1,CD11b-2,0.5358953687025577,-9.472477022922178,6.0,12.0,6.0
Treg,CD138-1,CD11c,0.5359779390858948,-9.468007192814124,6.0,12.0,6.0
Treg,CD138-1,CD122,0.5717145663503401,-7.955570242982543,6.0,7.3978084629363865,7.709895918340036
Treg,CD138-1,CD127,0.5360286557213784,-9.46599898563114,6.0,12.0,6.0
Treg,CD138-1,CD13,0.5360232366195918,-9.465862207712293,6.0,12.0,6.0
Treg,CD138-1,CD133-1,0.5894348911785834,-8.259102174724022,6.0,7.498359292649893,7.214310211250883
Treg,CD138-1,CD138-1,0.5363742148963012,-7.893344530484965,6.0,8.320354588950556,7.0
Treg,CD138-2,Prototype_Signal_Receptor,0.5125346134336604,-8.562586857043286,6.0,8.279255734692693,6.0
Treg,CD138-2,CCR10,0.6540583419366947,-8.417537623941705,6.0,7.310453390884866,7.268832579469874
Treg,CD138-2,CD102,0.5124364205979178,-10.196906651362772,6.0,12.0,6.0
Treg,CD138-2,CD103,0.5403830448687028,-8.147078529040307,6.0,7.405724869872444,7.158284807325042
Treg,CD138-2,CD106,0.5512740763656113,-8.101520190810907,6.0,7.207599703007796,7.3603550343833755
Treg,CD138-2,CD107a,0.5730298271058858,-8.422570844915917,6.0,7.563929072680698,6.858266059554661
Treg,CD138-2,CD109,0.6135714767988674,-8.091731312926731,6.0,6.2314392578828866,8.039919060560077
Treg,CD138-2,CD110,0.5124898710381687,-10.19476494724308,6.0,12.0,6.0
Treg,CD138-2,CD112,0.5156192247105021,-8.180671438208194,6.0,7.672375732190351,6.629182706736563
Treg,CD138-2,CD119,0.5124886702580477,-10.194856332176832,6.0,12.0,6.0
Treg,CD138-2,CD11b-1,0.503307881258419,-13.822758304709119,6.159065083646741,7.550458942438075,6.0
Treg,CD138-2,CD11b-2,0.5124008695781195,-10.198269609814187,6.0,12.0,6.0
Treg,CD138-2,CD11c,0.5124500718155193,-10.196204424292462,6.0,12.0,6.0
Treg,CD138-2,CD122,0.5651185898339736,-7.991435011932266,6.0,6.835800650170764,7.696583132608351
Treg,CD138-2,CD127,0.5124831288470063,-10.19516105109647,6.0,12.0,6.0
Treg,CD138-2,CD13,0.5124761656049238,-10.195218326185811,6.0,12.0,6.0
Treg,CD138-2,CD133-1,0.6175908793091835,-8.353679173483368,6.0,7.335867987342286,7.334367282560472
Treg,CD138-2,CD138-1,0.5947771467297316,-8.27200990982547,6.0,7.211105205324503,7.453910457673927
Treg,CD138-2,CD138-2,0.5125033371356654,-9.66269580816182,6.0,9.608691783361381,7.0
Treg,CD14,Prototype_Signal_Receptor,0.5064619202859908,-9.945619135305344,6.0,6.0,12.0
Treg,CD14,CCR10,0.528008614984719,-10.221632317862122,6.0,6.0,12.0
Treg,CD14,CD102,0.5033069473965751,-12.895834426541839,6.499122799588107,6.0,6.0
Treg,CD14,CD103,0.5033074004844262,-12.587508261838718,6.56363949373867,6.0,6.6128024990874446
Treg,CD14,CD106,0.5090663696094815,-9.326664847664459,6.0,6.0,12.0
Treg,CD14,CD107a,0.5033073154276216,-12.405120705646414,7.01547106037611,6.0,6.0
Treg,CD14,CD109,0.6121423398162433,-9.446022234705284,6.0,6.0,12.0
Treg,CD14,CD110,0.5033077939067627,-13.041918755316253,6.42588726290532,6.0,6.0
Treg,CD14,CD112,0.503307332438976,-12.583225663328923,6.486336450362938,6.0,6.556659134679523
Treg,CD14,CD119,0.5033072081898112,-12.62321359111456,6.443256545135849,6.0,6.0
Treg,CD14,CD11b-1,0.5033070790260037,-13.405760582659985,6.394982427643179,6.0,6.0
Treg,CD14,CD11b-2,0.5033071208233849,-13.180467315873788,6.450533899569842,6.0,6.0
Treg,CD14,CD11c,0.5033075061792428,-13.059387707906769,6.638677535108477,6.0,6.0
Treg,CD14,CD122,0.5578671100680211,-8.051097527668741,6.0,6.0,12.0
Treg,CD14,CD127,0.504504768393207,-9.993150356680989,8.570795704703805,6.0,6.0
Treg,CD14,CD13,0.5033073847171047,-12.663927891343478,6.462673893142654,6.0,6.0
Treg,CD14,CD133-1,0.503307190806765,-12.407700810266698,6.4556978836304255,6.0,6.605584844486401
Treg,CD14,CD138-1,0.5360150478535699,-9.466773939947743,6.0,6.0,12.0
Treg,CD14,CD138-2,0.5124732893147519,-10.195457904932796,6.0,6.0,12.0
Treg,CD14,CD14,0.5046751753441532,-9.801452262287302,8.440999152236241,6.0,7.0
Treg,CD141,Prototype_Signal_Receptor,0.5064673515602957,-9.936520369457043,6.0,6.0,11.838185318464344
Treg,CD141,CCR10,0.5280283838466879,-10.221217170014821,6.0,6.0,12.0
Treg,CD141,CD102,0.5033075238369442,-12.852247527892562,6.558949678779137,6.462169015710561,6.0
Treg,CD141,CD103,0.5049544720539758,-9.478683173035861,8.222221611308766,6.0,6.0
Treg,CD141,CD106,0.5091081760444872,-9.31078858904562,6.0,6.0,12.0
Treg,CD141,CD107a,0.504715612318926,-9.755566833071601,8.408427153736884,6.0,6.0
Treg,CD141,CD109,0.6121546582368191,-9.443774042496447,6.0,6.0,12.0
Treg,CD141,CD110,0.5047584958614549,-9.706889987428362,8.37645614979322,6.0,6.0
Treg,CD141,CD112,0.5049419006723298,-9.492539540950816,8.230845524133722,6.0,6.0
Treg,CD141,CD119,0.5047454996052245,-9.722423818061147,8.38634711242879,6.0,6.0
Treg,CD141,CD11b-1,0.5033072379530275,-13.268547944404022,6.69450141768072,6.4183224291069845,6.0
Treg,CD141,CD11b-2,0.5033073741398865,-12.984449349455854,6.614260918667971,6.362119493160859,6.0
Treg,CD141,CD11c,0.5033074886936355,-12.99078043763766,6.646313987680574,6.611213734407616,6.0
Treg,CD141,CD122,0.5593458522348891,-6.764600174241543,6.0,6.0,12.0
Treg,CD141,CD127,0.504691939643411,-9.781391502223432,8.426123639877423,6.0,6.0
Treg,CD141,CD13,0.5033073988240939,-12.389627290986803,6.827603515294202,6.0,6.0
Treg,CD141,CD133-1,0.5050302941342147,-9.384346644039248,8.156422998224128,6.0,6.0
Treg,CD141,CD138-1,0.5360540622276914,-9.464566303007476,6.0,6.0,12.0
Treg,CD141,CD138-2,0.5124950854904916,-10.19476775535356,6.0,6.0,12.0
Treg,CD141,CD14,0.5033080193347444,-12.430885084140654,7.192552517519328,6.0,6.0
Treg,CD141,CD141,0.5050621124240701,-9.346599488935022,8.132870501022202,6.0,7.0
Treg,CD144,Prototype_Signal_Receptor,0.519731831068267,-7.166484182199738,6.0,7.614297402337214,6.0
Treg,CD144,CCR10,0.5452549357311285,-8.09174621345082,6.0,7.109698972922277,7.124630705276217
Treg,CD144,CD102,0.5154931349162948,-7.825315876162294,6.0,12.0,6.0
Treg,CD144,CD103,0.5161586316642486,-8.272830753155768,6.872361610631935,9.269610975219564,6.0
Treg,CD144,CD106,0.5174054884377464,-7.540371229289248,6.4312730775604985,8.473415624093741,6.0
Treg,CD144,CD107a,0.5156814141009253,-7.7713925928069845,6.0,12.0,6.0
Treg,CD144,CD109,0.6122141087963825,-8.402676767688966,6.0,6.0,8.890665365469964
Treg,CD144,CD110,0.5157086612621566,-7.766059701657866,6.0,12.0,6.0
Treg,CD144,CD112,0.5159179753134309,-8.452619057632297,6.970024641240843,9.439181695256208,6.0
Treg,CD144,CD119,0.5156961992743871,-7.769249569991905,6.0,12.0,6.0
Treg,CD144,CD11b-1,0.5033083231952127,-15.0,6.197140915829699,7.400087284659703,6.0
Treg,CD144,CD11b-2,0.5153190068642824,-8.13224112193258,6.239497344493699,12.0,6.0
Treg,CD144,CD11c,0.5155043487837048,-7.903351536295224,6.073194646349068,12.0,6.0
Treg,CD144,CD122,0.5599340902291504,-6.5775493305876775,6.0,6.0,9.7385379971799
Treg,CD144,CD127,0.5156880926088456,-7.771048581451555,6.0,12.0,6.0
Treg,CD144,CD13,0.515630693670452,-7.792789557135516,6.0,12.0,6.0
Treg,CD144,CD133-1,0.5247841152827095,-7.995970014003764,6.0,7.426971942264714,6.8270616306394585
Treg,CD144,CD138-1,0.536118117146628,-8.594724220445869,6.0,6.0,9.08824360628446
Treg,CD144,CD138-2,0.5293234189073562,-8.053983432631911,6.0,7.247707266989659,7.04448567582284
Treg,CD144,CD14,0.5156225224756732,-7.7801686511543195,6.0,12.0,6.0
Treg,CD144,CD141,0.5157399350670877,-7.755766846943914,6.0,12.0,6.0
Treg,CD144,CD144,0.5185416388361112,-6.673825831577739,6.0,7.529447528802015,7.0
Treg,CD155,Prototype_Signal_Receptor,0.5064666371997758,-9.935122415760505,6.0,6.0,12.0
Treg,CD155,CCR10,0.5280252614562593,-10.221313155635462,6.0,6.0,12.0
Treg,CD155,CD102,0.5033072112413439,-12.866758143232977,6.55868071068752,6.32840992784612,6.0
Treg,CD155,CD103,0.504871799920904,-9.574774010094657,8.286929183899751,6.0,6.0
Treg,CD155,CD106,0.5091012303589324,-9.312220745940722,6.0,6.0,12.0
Treg,CD155,CD107a,0.5033066757758297,-12.388593723558587,6.084433703761429,6.0,6.0
Treg,CD155,CD109,0.6121537530090841,-9.444137373341096,6.0,6.0,12.0
Treg,CD155,CD110,0.5033072967899118,-12.434129222048975,6.355404724582976,6.0,6.0
Treg,CD155,CD112,0.5048614077647516,-9.588171024903543,8.295852579629864,6.0,6.0
Treg,CD155,CD119,0.5033082946202755,-14.415696591282213,6.930069508726907,6.0,6.0
Treg,CD155,CD11b-1,0.5033075811959876,-13.398451265300839,7.062748190834209,6.284179577499093,6.0
Treg,CD155,CD11b-2,0.5033073725086118,-13.040753039714874,6.815778921100367,6.216169882062752,6.0
Treg,CD155,CD11c,0.5033067934215929,-12.78727757499539,6.3215379481749325,6.120458001546053,6.0
Treg,CD155,CD122,0.5593124990405933,-6.771431964284447,6.0,6.0,12.0
Treg,CD155,CD127,0.5033073624621289,-12.367388007943314,6.337933355408232,6.0,6.0
Treg,CD155,CD13,0.5033069652107454,-12.597076451643016,6.203919817892227,6.0,6.0
Treg,CD155,CD133-1,0.5049286085931372,-9.509028445947369,8.24144786268927,6.0,6.0
Treg,CD155,CD138-1,0.5360481116016925,-9.464978022337988,6.0,6.0,12.0
Treg,CD155,CD138-2,0.5124912316187831,-10.194984812213777,6.0,6.0,12.0
Treg,CD155,CD14,0.5033066339871239,-12.514106034749913,6.210962453739307,6.0,6.0
Treg,CD155,CD141,0.5047863113528192,-9.675291404290936,8.355092074357664,6.0,6.0
Treg,CD155,CD144,0.5157122736159204,-7.760075200171184,6.0,6.0,12.0
Treg,CD155,CD155,0.5049524833671437,-9.48130853380362,8.223693423454533,6.0,7.0
Treg,CD158b,Prototype_Signal_Receptor,0.5064640809261743,-9.94497043086507,6.0,6.0,12.0
Treg,CD158b,CCR10,0.5280177867683442,-10.221315447677467,6.0,6.0,12.0
Treg,CD158b,CD102,0.5033074569512869,-12.878711553270803,6.557804579093245,6.0,6.0
Treg,CD158b,CD103,0.5047249673721942,-9.744370508492946,8.402359086482749,6.0,6.0
Treg,CD158b,CD106,0.5090863466264988,-9.315514502402248,6.0,6.0,12.0
Treg,CD158b,CD107a,0.5033071367026783,-12.636894954406277,6.301237134123685,6.0,6.0
Treg,CD158b,CD109,0.6121512944955063,-9.44394741526825,6.0,6.0,12.0
Treg,CD158b,CD110,0.5033082394266578,-12.90895388902481,7.213580701699618,6.0,6.0
Treg,CD158b,CD112,0.5033075082284814,-12.418218826198064,6.911583017514304,6.0,6.620624231613333
Treg,CD158b,CD119,0.5033069258238371,-12.506570207099484,6.240296575208826,6.0,6.0
Treg,CD158b,CD11b-1,0.5033078630387761,-13.840244316537376,6.961547211434665,6.333558540625336,6.0
Treg,CD158b,CD11b-2,0.5033078518357575,-13.183585288245707,6.746416626150186,6.2887167185234105,6.0
Treg,CD158b,CD11c,0.5033072825134164,-12.79696912180789,6.535029991072856,6.0,6.0
